                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    367,                0.42647,                0.16673,                0.14737,                0.27405,                 0.8222,                0.99838,                      1,                  0.995,                0.77765,                0.96901,                0.97059,                0.98233,                0.97289,                 0.9159,                0.35247,                0.01083,                0.36581,                0.93173,              0.0027532,              0.0027532,              0.0027532
                    368,                0.44339,                0.22416,                0.20897,                0.27933,                0.82367,                0.99838,                      1,                  0.995,                0.77765,                0.96901,                0.97059,                0.98233,                0.97289,                 0.9159,                0.35247,                0.01083,                0.36581,                0.93173,              0.0027334,              0.0027334,              0.0027334
                    369,                0.41746,                0.21705,                0.14707,                0.26429,                0.81396,                0.99837,                      1,                  0.995,                0.78993,                  0.969,                0.97059,                0.98259,                0.97257,                0.90897,                0.36677,                0.01045,                0.36953,                0.93257,              0.0027136,              0.0027136,              0.0027136
                    370,                0.43459,                 0.2302,                0.14832,                0.27205,                0.80668,                 0.9984,                      1,                  0.995,                0.79321,                0.96904,                0.97059,                0.98259,                0.96721,                0.90247,                0.39691,                0.01045,                0.36211,                 0.9269,              0.0026938,              0.0026938,              0.0026938
                    371,                0.44316,                0.19388,                0.12659,                0.27448,                0.81268,                 0.9984,                      1,                  0.995,                    0.8,                0.96904,                0.97059,                0.98259,                0.97586,                0.89616,                0.34519,                0.01038,                0.36429,                0.92932,               0.002674,               0.002674,               0.002674
                    372,                0.42153,                0.21307,                 0.1525,                 0.2754,                0.81617,                 0.9984,                      1,                  0.995,                    0.8,                0.96904,                0.97059,                0.98259,                0.97586,                0.89616,                0.34519,                0.01038,                0.36429,                0.92932,              0.0026542,              0.0026542,              0.0026542
                    373,                0.43536,                0.18723,                0.15105,                0.26103,                0.80793,                0.99838,                      1,                  0.995,                0.79862,                0.96901,                0.97059,                0.98259,                0.97677,                0.90099,                0.32231,                 0.0107,                 0.3679,                 0.9298,              0.0026344,              0.0026344,              0.0026344
                    374,                0.40663,                0.20389,                0.13183,                0.25537,                0.81495,                 0.9984,                      1,                  0.995,                0.79895,                0.96903,                0.97059,                0.98347,                0.98068,                0.88129,                0.31824,                0.01059,                0.37171,                0.92161,              0.0026146,              0.0026146,              0.0026146
                    375,                 0.4264,                0.21259,                0.11344,                0.26344,                 0.8123,                0.99836,                      1,                  0.995,                0.79508,                0.96899,                0.97059,                0.98321,                 0.9803,                0.91141,                0.31632,                0.01009,                0.36401,                0.92927,              0.0025948,              0.0025948,              0.0025948
                    376,                0.37561,                0.16161,                0.12218,                0.25124,                0.79661,                0.99836,                      1,                  0.995,                0.79508,                0.96899,                0.97059,                0.98321,                 0.9803,                0.91141,                0.31632,                0.01009,                0.36401,                0.92927,               0.002575,               0.002575,               0.002575
                    377,                0.41858,                0.26052,                0.18322,                0.27219,                 0.8171,                0.99836,                      1,                  0.995,                0.78395,                0.96931,                0.97059,                0.98435,                 0.9815,                 0.9186,                0.32533,                0.01035,                0.36722,                0.92947,              0.0025552,              0.0025552,              0.0025552
                    378,                0.45329,                0.19412,                0.16317,                0.27142,                0.82326,                0.99837,                      1,                  0.995,                0.79979,                0.96929,                0.97059,                0.98435,                0.97514,                0.90396,                0.35192,                0.01026,                0.36361,                0.92563,              0.0025354,              0.0025354,              0.0025354
                    379,                0.44672,                0.23951,                0.14292,                0.27056,                 0.8066,                0.99836,                      1,                  0.995,                 0.7834,                0.96935,                0.97059,                0.98435,                0.96725,                0.91926,                0.38674,                0.01009,                0.36414,                0.93324,              0.0025156,              0.0025156,              0.0025156
                    380,                0.47984,                0.23023,                0.13831,                0.27975,                0.83132,                0.99836,                      1,                  0.995,                 0.7834,                0.96935,                0.97059,                0.98435,                0.96725,                0.91926,                0.38674,                0.01009,                0.36414,                0.93324,              0.0024958,              0.0024958,              0.0024958
                    381,                0.40628,                0.16378,                0.11161,                0.25869,                0.81295,                0.99838,                      1,                  0.995,                0.80337,                0.96933,                0.97059,                0.98386,                 0.9661,                0.88226,                 0.3744,                0.01005,                0.36083,                0.91796,               0.002476,               0.002476,               0.002476
                    382,                0.41824,                0.21587,                0.17139,                0.27292,                0.82501,                0.99837,                      1,                  0.995,                0.77441,                0.96948,                0.97059,                 0.9841,                0.96392,                0.90083,                 0.4154,                0.00989,                 0.3622,                 0.9234,              0.0024562,              0.0024562,              0.0024562
                    383,                0.39077,                0.22697,                0.12399,                0.25366,                0.80715,                0.99835,                      1,                  0.995,                0.79638,                0.96947,                0.97059,                 0.9841,                0.96999,                0.87996,                0.37034,                0.00981,                0.35155,                0.91549,              0.0024364,              0.0024364,              0.0024364
                    384,                0.39866,                0.25299,                0.15118,                0.26165,                0.80512,                0.99835,                      1,                  0.995,                0.79638,                0.96947,                0.97059,                 0.9841,                0.96999,                0.87996,                0.37034,                0.00981,                0.35155,                0.91549,              0.0024166,              0.0024166,              0.0024166
                    385,                0.41852,                0.13742,                0.11751,                0.25948,                0.80362,                0.99838,                      1,                  0.995,                0.81235,                0.96901,                0.97059,                0.98347,                0.97417,                0.87262,                0.31931,                0.01014,                0.35649,                0.90987,              0.0023968,              0.0023968,              0.0023968
                    386,                 0.4017,                0.18686,                0.10495,                0.25394,                0.81781,                0.99837,                      1,                  0.995,                0.80938,                0.96901,                0.97059,                0.98285,                0.97509,                0.86221,                0.31478,                0.01028,                0.35846,                0.90197,               0.002377,               0.002377,               0.002377
                    387,                0.40516,                0.17032,                 0.1495,                0.26426,                0.80917,                0.99838,                      1,                  0.995,                0.79178,                0.96901,                0.97059,                0.98285,                0.97728,                 0.8811,                0.31401,                 0.0104,                0.36391,                0.90633,              0.0023572,              0.0023572,              0.0023572
                    388,                0.42063,                0.24615,                0.18913,                0.27344,                0.83192,                0.99838,                      1,                  0.995,                0.79178,                0.96901,                0.97059,                0.98285,                0.97728,                 0.8811,                0.31401,                 0.0104,                0.36391,                0.90633,              0.0023374,              0.0023374,              0.0023374
                    389,                0.41421,                0.17465,                0.11785,                0.26345,                0.80358,                0.99838,                      1,                  0.995,                0.81576,                0.96917,                0.97059,                0.98462,                0.97499,                0.88202,                0.31981,                0.00986,                0.36166,                0.90777,              0.0023176,              0.0023176,              0.0023176
                    390,                0.42652,                0.15026,                0.15682,                0.26411,                0.82457,                0.99836,                      1,                  0.995,                 0.7942,                0.96919,                0.97059,                0.98386,                0.97372,                0.88618,                0.32377,                0.00971,                0.35243,                0.91174,              0.0022978,              0.0022978,              0.0022978
                    391,                0.44095,                0.18907,                0.17794,                0.27105,                 0.8139,                0.99839,                      1,                  0.995,                  0.801,                0.96922,                0.97059,                 0.9841,                0.97386,                0.90746,                0.32038,                0.01004,                0.36101,                0.91674,               0.002278,               0.002278,               0.002278
                    392,                0.40397,                0.17846,                0.14747,                0.26267,                0.81382,                0.99839,                      1,                  0.995,                  0.801,                0.96922,                0.97059,                 0.9841,                0.97386,                0.90746,                0.32038,                0.01004,                0.36101,                0.91674,              0.0022582,              0.0022582,              0.0022582
                    393,                0.38188,                0.14497,                0.14709,                0.24838,                0.79766,                0.99838,                      1,                  0.995,                0.78746,                0.96914,                0.97059,                0.98435,                0.98071,                0.91235,                 0.3126,                0.01037,                0.36265,                0.91581,              0.0022384,              0.0022384,              0.0022384
                    394,                0.40761,                0.19439,                0.15052,                0.26621,                0.81213,                0.99836,                      1,                  0.995,                0.79511,                  0.969,                0.97059,                0.98321,                0.97548,                 0.9152,                0.31828,                 0.0107,                0.35969,                 0.9158,              0.0022186,              0.0022186,              0.0022186
                    395,                0.41221,                0.16565,                0.11276,                0.25445,                0.80243,                0.99837,                      1,                  0.995,                0.79055,                0.96901,                0.97059,                0.98347,                0.97787,                0.88778,                0.31162,                0.01091,                0.35901,                0.91063,              0.0021988,              0.0021988,              0.0021988
                    396,                0.41543,                0.13602,                0.10628,                0.25987,                0.80397,                0.99837,                      1,                  0.995,                0.79055,                0.96901,                0.97059,                0.98347,                0.97787,                0.88778,                0.31162,                0.01091,                0.35901,                0.91063,               0.002179,               0.002179,               0.002179
                    397,                0.40394,                0.16725,                0.11265,                0.26495,                0.80095,                0.99836,                      1,                  0.995,                0.78527,                  0.969,                0.97059,                0.98347,                0.97603,                0.88923,                0.31354,                0.01063,                 0.3636,                0.91134,              0.0021592,              0.0021592,              0.0021592
                    398,                0.40862,                0.21461,                0.15777,                 0.2589,                0.80698,                0.99835,                      1,                  0.995,                0.79487,                0.96899,                0.97059,                0.98347,                0.97746,                0.88059,                0.31464,                0.01082,                0.36896,                0.90884,              0.0021394,              0.0021394,              0.0021394
                    399,                0.42014,                0.18406,                0.14945,                0.26319,                0.79818,                0.99835,                      1,                  0.995,                0.80326,                0.96899,                0.97059,                0.98259,                0.97754,                0.87097,                0.30978,                0.01101,                0.36808,                0.90522,              0.0021196,              0.0021196,              0.0021196
                    400,                0.42791,                0.35632,                0.18343,                0.26945,                0.81521,                0.99835,                      1,                  0.995,                0.80326,                0.96899,                0.97059,                0.98259,                0.97754,                0.87097,                0.30978,                0.01101,                0.36808,                0.90522,              0.0020998,              0.0020998,              0.0020998
                    401,                0.40881,                0.18279,                0.15743,                0.26027,                0.81032,                0.99837,                      1,                  0.995,                0.79252,                  0.969,                0.97059,                0.98259,                0.97754,                 0.8757,                0.30914,                0.01101,                0.36514,                0.90738,                0.00208,                0.00208,                0.00208
                    402,                0.42008,                0.16918,                0.19834,                0.26169,                 0.8423,                0.99836,                      1,                  0.995,                0.80032,                  0.969,                0.97059,                0.98259,                0.97735,                0.86891,                0.30612,                0.01097,                0.35874,                 0.9054,              0.0020602,              0.0020602,              0.0020602
                    403,                0.39815,                0.14421,                0.15384,                0.26088,                0.80927,                0.99839,                      1,                  0.995,                0.78948,                0.96919,                0.97059,                0.98435,                0.97681,                0.87857,                0.32095,                0.01052,                0.36519,                0.91231,              0.0020404,              0.0020404,              0.0020404
                    404,                 0.4095,                0.18617,                0.16545,                0.26305,                 0.8036,                0.99839,                      1,                  0.995,                0.78948,                0.96919,                0.97059,                0.98435,                0.97681,                0.87857,                0.32095,                0.01052,                0.36519,                0.91231,              0.0020206,              0.0020206,              0.0020206
                    405,                0.38943,                0.19396,                0.12921,                 0.2512,                0.80758,                 0.9984,                      1,                  0.995,                0.79387,                0.96926,                0.97059,                0.98435,                0.97681,                0.88727,                0.31733,                0.01053,                0.36763,                0.91793,              0.0020008,              0.0020008,              0.0020008
                    406,                0.42305,                0.15087,                0.18126,                0.26678,                0.81029,                0.99842,                      1,                  0.995,                0.79816,                0.96937,                0.97059,                 0.9841,                0.97645,                0.87842,                0.32058,                0.01035,                0.36196,                0.91496,               0.001981,               0.001981,               0.001981
                    407,                0.40732,                0.18521,                0.14515,                0.25784,                0.80242,                0.99839,                      1,                  0.995,                0.79826,                 0.9695,                0.97059,                0.98363,                0.97497,                0.88617,                0.32563,                0.01038,                0.36514,                  0.919,              0.0019612,              0.0019612,              0.0019612
                    408,                0.40394,                0.16278,                0.15458,                0.26012,                0.81421,                0.99839,                      1,                  0.995,                0.79826,                 0.9695,                0.97059,                0.98363,                0.97497,                0.88617,                0.32563,                0.01038,                0.36514,                  0.919,              0.0019414,              0.0019414,              0.0019414
                    409,                0.40683,                0.13023,                0.16078,                0.27036,                0.80609,                0.99842,                      1,                  0.995,                 0.8046,                0.96959,                0.97059,                0.98386,                 0.9727,                0.87443,                0.32851,                0.01043,                0.36022,                 0.9144,              0.0019216,              0.0019216,              0.0019216
                    410,                0.40971,                0.23985,                0.15261,                0.26028,                0.80545,                0.99842,                      1,                  0.995,                0.80797,                0.96959,                0.97059,                 0.9841,                0.97373,                0.86787,                0.31524,                0.01074,                0.36094,                0.91068,              0.0019018,              0.0019018,              0.0019018
                    411,                  0.439,                0.18929,                0.11433,                0.27413,                0.80679,                0.99843,                      1,                  0.995,                 0.7999,                0.96973,                0.97059,                0.98435,                0.97649,                0.87981,                0.31082,                0.01083,                0.36314,                0.90873,               0.001882,               0.001882,               0.001882
                    412,                0.37711,                0.12676,                0.11104,                0.25327,                0.80706,                0.99843,                      1,                  0.995,                 0.7999,                0.96973,                0.97059,                0.98435,                0.97649,                0.87981,                0.31082,                0.01083,                0.36314,                0.90873,              0.0018622,              0.0018622,              0.0018622
                    413,                0.39418,                0.21024,                0.16435,                0.25581,                  0.815,                0.99844,                      1,                  0.995,                0.80389,                0.96981,                0.97059,                0.98435,                0.97681,                0.89224,                0.30872,                0.01064,                0.36403,                0.91221,              0.0018424,              0.0018424,              0.0018424
                    414,                0.38757,                0.18699,                0.13445,                0.25306,                0.80262,                0.99843,                      1,                  0.995,                 0.8025,                0.96973,                0.97059,                 0.9841,                0.97383,                0.87957,                0.30997,                0.01024,                0.36318,                0.91153,              0.0018226,              0.0018226,              0.0018226
                    415,                0.39695,                0.20735,                0.15526,                0.25628,                0.81406,                0.99841,                      1,                  0.995,                0.79125,                0.96958,                0.97059,                 0.9841,                0.97411,                0.88586,                0.30964,                0.01023,                0.36528,                 0.9121,              0.0018028,              0.0018028,              0.0018028
                    416,                0.40099,                 0.1889,                 0.1554,                0.25864,                0.80149,                0.99841,                      1,                  0.995,                0.79125,                0.96958,                0.97059,                 0.9841,                0.97411,                0.88586,                0.30964,                0.01023,                0.36528,                 0.9121,               0.001783,               0.001783,               0.001783
                    417,                0.37461,                0.12982,                0.13208,                0.25203,                0.81966,                0.99841,                      1,                  0.995,                0.79768,                0.96955,                0.97059,                 0.9841,                0.97635,                  0.875,                0.30711,                0.00998,                0.37003,                 0.9083,              0.0017632,              0.0017632,              0.0017632
                    418,                0.40206,                0.22124,                0.16911,                0.26009,                 0.8245,                0.99841,                      1,                  0.995,                0.79567,                0.96955,                0.97059,                0.98435,                0.97876,                0.88925,                0.30923,                0.00966,                0.37283,                0.91212,              0.0017434,              0.0017434,              0.0017434
                    419,                0.40588,                 0.1893,                0.13157,                0.25654,                0.81053,                0.99842,                      1,                  0.995,                0.80262,                0.96947,                0.97059,                0.98435,                0.97876,                0.88465,                 0.3088,                0.00971,                0.37227,                0.90823,              0.0017236,              0.0017236,              0.0017236
                    420,                0.39907,                0.24875,                0.14607,                0.25882,                0.80515,                0.99842,                      1,                  0.995,                0.80262,                0.96947,                0.97059,                0.98435,                0.97876,                0.88465,                 0.3088,                0.00971,                0.37227,                0.90823,              0.0017038,              0.0017038,              0.0017038
                    421,                 0.4064,                0.17197,                0.15527,                0.25428,                0.81248,                 0.9984,                      1,                  0.995,                0.79516,                0.96929,                0.97059,                0.98462,                0.97914,                0.90575,                0.30706,                0.00951,                0.37797,                0.91746,               0.001684,               0.001684,               0.001684
                    422,                0.39803,                0.16553,                0.11554,                0.25419,                0.80827,                0.99841,                      1,                  0.995,                0.79114,                0.96917,                0.97059,                0.98462,                0.97897,                0.89196,                0.30712,                0.00947,                 0.3691,                0.91056,              0.0016642,              0.0016642,              0.0016642
                    423,                0.39232,                0.16752,                0.14162,                 0.2594,                0.80658,                 0.9984,                      1,                  0.995,                0.79571,                0.96935,                0.97059,                0.98462,                0.97663,                0.90921,                0.30929,                0.00925,                0.36552,                0.91505,              0.0016444,              0.0016444,              0.0016444
                    424,                0.37639,                0.12842,                0.11436,                 0.2449,                0.80067,                 0.9984,                      1,                  0.995,                0.79571,                0.96935,                0.97059,                0.98462,                0.97663,                0.90921,                0.30929,                0.00925,                0.36552,                0.91505,              0.0016246,              0.0016246,              0.0016246
                    425,                0.39177,                0.18317,                 0.1333,                0.25722,                0.81154,                0.99841,                      1,                  0.995,                0.79039,                0.96942,                0.97059,                0.98462,                 0.9766,                0.91463,                0.30791,                 0.0092,                0.36079,                0.91942,              0.0016048,              0.0016048,              0.0016048
                    426,                0.41034,                0.22305,                 0.1393,                0.26406,                0.80506,                0.99841,                      1,                  0.995,                0.78573,                0.96948,                0.97059,                0.98462,                0.97648,                 0.9116,                0.30897,                0.00902,                0.35876,                0.92138,               0.001585,               0.001585,               0.001585
                    427,                 0.3525,                 0.0902,                0.11635,                0.23228,                0.77795,                      1,                      1,                  0.995,                0.79271,                0.97059,                0.97059,                 0.9849,                0.97687,                0.91947,                 0.3147,                0.00888,                  0.364,                0.92434,              0.0015652,              0.0015652,              0.0015652
                    428,                0.40734,                0.24119,                0.16002,                0.25725,                0.81047,                      1,                      1,                  0.995,                0.79271,                0.97059,                0.97059,                 0.9849,                0.97687,                0.91947,                 0.3147,                0.00888,                  0.364,                0.92434,              0.0015454,              0.0015454,              0.0015454
                    429,                0.40365,                0.16111,                0.14105,                0.25704,                0.79216,                0.99843,                      1,                  0.995,                0.78319,                0.96957,                0.97059,                0.98462,                0.97648,                0.92298,                0.31649,                0.00877,                0.36258,                0.92408,              0.0015256,              0.0015256,              0.0015256
                    430,                0.41897,                 0.1482,                0.18545,                0.27038,                0.81521,                0.99843,                      1,                  0.995,                0.79273,                0.96954,                0.97059,                0.98435,                0.97621,                0.92515,                0.31413,                0.00871,                0.37127,                0.92475,              0.0015058,              0.0015058,              0.0015058
                    431,                0.37966,                0.14049,                0.10706,                0.24346,                0.79575,                0.99841,                      1,                  0.995,                0.79496,                0.96958,                0.97059,                0.98435,                0.97632,                0.91182,                0.31556,                 0.0088,                0.36676,                0.91911,               0.001486,               0.001486,               0.001486
                    432,                0.36867,                0.14404,                0.13026,                0.24356,                0.79572,                0.99841,                      1,                  0.995,                0.79496,                0.96958,                0.97059,                0.98435,                0.97632,                0.91182,                0.31556,                 0.0088,                0.36676,                0.91911,              0.0014662,              0.0014662,              0.0014662
                    433,                 0.3953,                0.17333,                0.13034,                0.25262,                0.79333,                0.99843,                      1,                  0.995,                0.79722,                0.96964,                0.97059,                0.98435,                0.97621,                0.90761,                0.31062,                0.00889,                0.36374,                0.91655,              0.0014464,              0.0014464,              0.0014464
                    434,                0.37319,                0.17874,                0.13384,                0.24553,                 0.8012,                0.99842,                      1,                  0.995,                0.80066,                0.96968,                0.97059,                0.98435,                 0.9779,                 0.9127,                0.30493,                0.00892,                0.35814,                0.91723,              0.0014266,              0.0014266,              0.0014266
                    435,                0.38134,                0.14913,                0.11469,                0.24722,                0.79205,                0.99842,                      1,                  0.995,                0.79947,                0.96976,                0.97059,                0.98435,                0.98071,                 0.9124,                0.30378,                 0.0088,                0.35871,                0.91445,              0.0014068,              0.0014068,              0.0014068
                    436,                0.38962,                0.15569,                0.12237,                0.25515,                0.81296,                0.99842,                      1,                  0.995,                0.79947,                0.96976,                0.97059,                0.98435,                0.98071,                 0.9124,                0.30378,                 0.0088,                0.35871,                0.91445,               0.001387,               0.001387,               0.001387
                    437,                0.37832,                0.19358,                0.12829,                0.24749,                0.79732,                0.99843,                      1,                  0.995,                0.79668,                0.96987,                0.97059,                0.98462,                0.97851,                0.91124,                 0.3106,                0.00878,                0.36368,                0.91387,              0.0013672,              0.0013672,              0.0013672
                    438,                0.35081,                0.16147,                0.10986,                0.24225,                 0.7898,                0.99842,                      1,                  0.995,                0.79889,                0.96975,                0.97059,                0.98462,                0.97837,                0.90784,                 0.3052,                0.00881,                0.36348,                0.91277,              0.0013474,              0.0013474,              0.0013474
                    439,                0.37299,                 0.1559,                0.11583,                0.24519,                0.79992,                0.99842,                      1,                  0.995,                0.80505,                0.96969,                0.97059,                0.98462,                0.97837,                0.90202,                 0.3068,                0.00878,                0.36217,                0.91128,              0.0013276,              0.0013276,              0.0013276
                    440,                 0.3775,                 0.1859,                0.14991,                 0.2572,                0.81018,                0.99842,                      1,                  0.995,                0.80505,                0.96969,                0.97059,                0.98462,                0.97837,                0.90202,                 0.3068,                0.00878,                0.36217,                0.91128,              0.0013078,              0.0013078,              0.0013078
                    441,                0.37136,                 0.1627,                0.18399,                0.24876,                0.80782,                0.99842,                      1,                  0.995,                0.80308,                0.96972,                0.97059,                0.98462,                0.97824,                0.90593,                0.30922,                0.00875,                0.35947,                0.91201,               0.001288,               0.001288,               0.001288
                    442,                0.34431,                0.14841,                   0.11,                0.23712,                0.80901,                      1,                      1,                  0.995,                0.80196,                0.97059,                0.97059,                 0.9849,                0.97682,                0.90602,                0.30884,                0.00893,                0.36038,                0.91094,              0.0012682,              0.0012682,              0.0012682
                    443,                0.39465,                0.13917,                0.13186,                0.25202,                0.79895,                      1,                      1,                  0.995,                 0.8064,                0.97059,                0.97059,                 0.9849,                0.97615,                0.89936,                0.30538,                0.00906,                0.35656,                0.90968,              0.0012484,              0.0012484,              0.0012484
                    444,                0.38721,                0.18579,                0.12312,                0.24759,                0.81158,                      1,                      1,                  0.995,                 0.8064,                0.97059,                0.97059,                 0.9849,                0.97615,                0.89936,                0.30538,                0.00906,                0.35656,                0.90968,              0.0012286,              0.0012286,              0.0012286
                    445,                0.38277,                0.18111,                0.13368,                0.24047,                0.80106,                      1,                      1,                  0.995,                 0.8051,                0.97059,                0.97059,                 0.9849,                0.97637,                0.89696,                 0.3049,                0.00911,                0.35289,                0.90831,              0.0012088,              0.0012088,              0.0012088
                    446,                0.37875,                0.12157,                0.11727,                0.25079,                0.80852,                      1,                      1,                  0.995,                0.80517,                0.97059,                0.97059,                 0.9849,                0.97615,                0.90829,                0.30537,                 0.0091,                0.35325,                0.90953,               0.001189,               0.001189,               0.001189
                    447,                0.33777,                0.27148,                0.12084,                0.23445,                0.78751,                      1,                      1,                  0.995,                0.80091,                0.97059,                0.97059,                 0.9849,                0.97615,                0.90489,                0.30476,                0.00895,                0.35522,                0.91048,              0.0011692,              0.0011692,              0.0011692
                    448,                0.37475,                0.13449,                0.13467,                 0.2442,                0.80253,                      1,                      1,                  0.995,                0.80091,                0.97059,                0.97059,                 0.9849,                0.97615,                0.90489,                0.30476,                0.00895,                0.35522,                0.91048,              0.0011494,              0.0011494,              0.0011494
                    449,                 0.3712,                0.16856,                0.12704,                0.24735,                0.80072,                      1,                      1,                  0.995,                0.81182,                0.97059,                0.97059,                 0.9849,                0.97593,                0.89122,                0.30628,                0.00894,                0.35055,                0.90865,              0.0011296,              0.0011296,              0.0011296
                    450,                0.38682,                0.14333,                0.11697,                0.24927,                0.81197,                      1,                      1,                  0.995,                0.81167,                0.97059,                0.97059,                 0.9849,                 0.9758,                0.90572,                0.30673,                0.00881,                0.35509,                0.91451,              0.0011098,              0.0011098,              0.0011098
                    451,                0.38242,                0.13964,                0.14167,                0.25166,                0.80252,                      1,                      1,                  0.995,                0.81625,                0.97059,                0.97059,                 0.9849,                0.97593,                0.89698,                0.30269,                0.00872,                0.35611,                0.91269,                0.00109,                0.00109,                0.00109
                    452,                 0.3856,                0.14905,                 0.1503,                0.24974,                0.80674,                      1,                      1,                  0.995,                0.81625,                0.97059,                0.97059,                 0.9849,                0.97593,                0.89698,                0.30269,                0.00872,                0.35611,                0.91269,              0.0010702,              0.0010702,              0.0010702
