                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.33739,                 0.0836,                0.04206,                0.26318,                0.87742,                0.96722,                0.96585,                0.98925,                0.97724,                0.96689,                0.96552,                 0.9892,                 0.9836,                 0.2021,                0.04213,                0.00022,                0.17299,                0.81755,              0.0057925,              0.0057925,              0.0057925
                     87,                0.33721,                0.08518,                0.04269,                 0.2638,                0.87827,                0.96772,                0.96502,                0.98925,                0.97728,                0.96739,                 0.9647,                0.98919,                 0.9836,                0.20156,                0.04199,                0.00022,                0.17264,                0.81732,               0.005743,               0.005743,               0.005743
                     88,                0.33545,                  0.082,                 0.0423,                0.26192,                0.87639,                0.96849,                0.96433,                0.98921,                0.97733,                0.96819,                0.96403,                0.98916,                0.98364,                0.20109,                0.04184,                0.00021,                0.17244,                0.81718,              0.0056935,              0.0056935,              0.0056935
                     89,                0.33743,                0.08281,                0.04254,                0.26368,                0.87801,                0.96833,                0.96451,                0.98918,                0.97732,                0.96803,                0.96421,                0.98913,                0.98351,                0.20057,                0.04174,                0.00021,                0.17217,                  0.817,               0.005644,               0.005644,               0.005644
                     90,                0.33653,                 0.0836,                0.04224,                0.26193,                0.87793,                0.96901,                 0.9637,                0.98916,                0.97733,                0.96869,                0.96339,                0.98911,                0.98359,                0.20024,                0.04169,                0.00021,                0.17215,                0.81687,              0.0055945,              0.0055945,              0.0055945
                     91,                0.33592,                0.08268,                  0.042,                0.26266,                0.87743,                0.96917,                0.96353,                0.98916,                0.97735,                0.96887,                0.96301,                0.98908,                0.98346,                0.19981,                0.04165,                0.00021,                0.17198,                0.81666,               0.005545,               0.005545,               0.005545
                     92,                0.33491,                0.08216,                0.04264,                0.26207,                0.87665,                0.96952,                0.96308,                0.98915,                0.97738,                0.96918,                0.96274,                0.98907,                0.98354,                0.19953,                0.04161,                0.00021,                0.17202,                0.81651,              0.0054955,              0.0054955,              0.0054955
                     93,                0.33359,                0.08003,                0.04206,                0.26138,                0.87667,                0.96908,                0.96378,                0.98917,                0.97744,                0.96885,                0.96315,                0.98909,                0.98349,                0.19921,                0.04163,                0.00021,                0.17202,                0.81637,               0.005446,               0.005446,               0.005446
                     94,                0.33415,                0.08381,                0.04271,                0.26097,                0.87692,                 0.9688,                0.96357,                0.98916,                0.97748,                0.96875,                0.96293,                0.98907,                0.98347,                0.19903,                0.04168,                 0.0002,                0.17191,                0.81627,              0.0053965,              0.0053965,              0.0053965
                     95,                0.33374,                0.08256,                0.04244,                0.26164,                0.87652,                0.96956,                0.96298,                0.98918,                0.97747,                0.96927,                 0.9625,                 0.9891,                0.98345,                0.19877,                0.04162,                 0.0002,                 0.1718,                0.81616,               0.005347,               0.005347,               0.005347
