                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    367,                0.23916,                0.02979,                0.07905,                0.13831,                 0.8197,                0.76772,                      1,                 0.8167,                0.78569,                0.76772,                      1,                 0.8167,                 0.8167,                0.28013,                0.02228,                0.00921,                 0.6429,                0.79771,             0.00027532,             0.00027532,             0.00027532
                    368,                0.21239,                0.02141,                 0.0492,                0.12487,                0.78162,                0.76773,                      1,                0.81189,                0.78437,                0.76773,                      1,                0.81189,                0.81189,                0.27804,                0.02242,                0.00918,                0.64783,                 0.7978,             0.00027334,             0.00027334,             0.00027334
                    369,                0.21585,                0.07091,                 0.0923,                0.13166,                0.83309,                0.76771,                      1,                 0.8092,                0.78212,                0.76771,                      1,                 0.8092,                 0.8092,                0.27727,                0.02244,                0.00917,                0.65158,                0.79783,             0.00027136,             0.00027136,             0.00027136
                    370,                0.27537,                0.03149,                0.09342,                0.14715,                0.86459,                0.76771,                      1,                0.81233,                0.78505,                0.76771,                      1,                0.81233,                0.81233,                0.27284,                0.02254,                0.00911,                0.64444,                0.79753,             0.00026938,             0.00026938,             0.00026938
                    371,                0.23423,                 0.0569,                0.07674,                0.13359,                0.80986,                0.76771,                      1,                0.81782,                0.78743,                0.76771,                      1,                0.81782,                0.81782,                0.26805,                 0.0226,                0.00907,                0.64413,                0.79717,              0.0002674,              0.0002674,              0.0002674
                    372,                0.20608,                0.03667,                0.06175,                0.11768,                0.77993,                 0.7677,                      1,                0.81911,                 0.8006,                 0.7677,                      1,                0.81911,                0.81911,                0.26313,                0.02241,                0.00906,                0.64443,                0.79683,             0.00026542,             0.00026542,             0.00026542
                    373,                0.23051,                0.04489,                0.08973,                0.12785,                0.81684,                 0.7677,                      1,                 0.8092,                0.79237,                 0.7677,                      1,                 0.8092,                 0.8092,                0.26033,                0.02254,                0.00905,                0.64177,                 0.7971,             0.00026344,             0.00026344,             0.00026344
                    374,                0.22622,                0.03903,                0.08266,                0.13329,                 0.7837,                0.76771,                      1,                0.79118,                0.77669,                0.76771,                      1,                0.79118,                0.79118,                0.26135,                0.02273,                0.00909,                0.63436,                0.79845,             0.00026146,             0.00026146,             0.00026146
                    375,                0.22504,                0.03195,                0.05315,                0.12991,                 0.7985,                0.76771,                      1,                0.79321,                0.78158,                0.76771,                      1,                0.79321,                0.79321,                0.26968,                0.02323,                0.00909,                 0.6494,                0.80053,             0.00025948,             0.00025948,             0.00025948
                    376,                0.21749,                0.03872,                0.05376,                0.11893,                0.80653,                0.76769,                      1,                0.79118,                0.77285,                0.76769,                      1,                0.79118,                0.79118,                0.26609,                0.02334,                0.00905,                0.64788,                0.80016,              0.0002575,              0.0002575,              0.0002575
                    377,                0.25575,                0.03565,                0.08742,                0.13738,                0.81416,                0.76771,                      1,                0.78874,                0.77255,                0.76771,                      1,                0.78874,                0.78874,                0.26423,                0.02348,                0.00904,                 0.6326,                0.79927,             0.00025552,             0.00025552,             0.00025552
                    378,                0.20721,                0.03948,                0.07539,                0.11595,                0.79412,                 0.7677,                      1,                 0.8036,                0.78648,                 0.7677,                      1,                 0.8036,                 0.8036,                0.26532,                0.02357,                0.00903,                0.63544,                0.79965,             0.00025354,             0.00025354,             0.00025354
                    379,                0.21642,                0.02447,                0.06658,                0.12789,                0.79397,                0.76771,                      1,                0.79785,                0.77175,                0.76771,                      1,                0.79785,                0.79785,                0.27011,                0.02326,                0.00895,                 0.6334,                 0.7999,             0.00025156,             0.00025156,             0.00025156
                    380,                 0.2398,                0.03029,                 0.0605,                0.13215,                0.81907,                0.76771,                      1,                0.81349,                0.78279,                0.76771,                      1,                0.81349,                0.81349,                0.26917,                  0.023,                0.00891,                0.63987,                0.80028,             0.00024958,             0.00024958,             0.00024958
                    381,                0.18345,                0.03013,                0.06758,                0.11439,                0.77596,                 0.7677,                      1,                0.81349,                0.78736,                 0.7677,                      1,                0.81349,                0.81349,                0.27217,                 0.0228,                 0.0089,                 0.6392,                0.80043,              0.0002476,              0.0002476,              0.0002476
                    382,                0.20381,                0.02406,                0.06359,                0.12222,                0.78873,                 0.7677,                      1,                0.82081,                0.78542,                 0.7677,                      1,                0.82081,                0.82081,                0.27382,                0.02269,                0.00888,                 0.6345,                0.80066,             0.00024562,             0.00024562,             0.00024562
                    383,                0.20638,                0.03544,                0.08154,                0.11879,                0.79233,                0.76769,                      1,                 0.8306,                0.79811,                0.76769,                      1,                 0.8306,                 0.8306,                0.28197,                0.02265,                0.00879,                0.64497,                0.80125,             0.00024364,             0.00024364,             0.00024364
                    384,                0.25202,                0.02668,                0.08628,                0.14224,                0.83173,                0.76769,                      1,                0.81717,                0.78508,                0.76769,                      1,                0.81717,                0.81717,                 0.2824,                0.02255,                0.00876,                0.64037,                0.80213,             0.00024166,             0.00024166,             0.00024166
                    385,                0.22543,                0.03057,                0.08417,                0.12728,                0.79946,                0.76769,                      1,                0.81515,                0.78334,                0.76769,                      1,                0.81515,                0.81515,                0.28116,                0.02259,                0.00873,                0.63662,                0.80226,             0.00023968,             0.00023968,             0.00023968
                    386,                0.23682,                0.03566,                0.05435,                0.13131,                0.79164,                0.76769,                      1,                0.81602,                 0.7803,                0.76769,                      1,                0.81602,                0.81602,                0.28075,                0.02274,                 0.0087,                0.64301,                0.80298,              0.0002377,              0.0002377,              0.0002377
                    387,                0.23535,                0.02272,                0.06127,                0.13621,                0.82265,                0.76771,                      1,                0.81235,                0.77725,                0.76771,                      1,                0.81235,                0.81235,                0.27402,                0.02259,                0.00868,                0.64458,                0.80288,             0.00023572,             0.00023572,             0.00023572
                    388,                 0.1828,                0.04631,                0.06316,                0.11674,                 0.8103,                0.76772,                      1,                0.80659,                0.77801,                0.76772,                      1,                0.80659,                0.80659,                0.27322,                0.02261,                0.00867,                0.64375,                0.80262,             0.00023374,             0.00023374,             0.00023374
                    389,                0.19875,                  0.025,                0.03425,                 0.1209,                0.79239,                0.76772,                      1,                 0.8085,                0.77906,                0.76772,                      1,                 0.8085,                 0.8085,                0.27266,                0.02262,                0.00867,                0.64875,                 0.8027,             0.00023176,             0.00023176,             0.00023176
                    390,                0.21599,                0.03216,                0.04092,                0.12083,                0.78886,                0.76772,                      1,                0.81235,                0.78321,                0.76772,                      1,                0.81235,                0.81235,                0.27232,                0.02266,                0.00864,                0.64977,                0.80276,             0.00022978,             0.00022978,             0.00022978
                    391,                0.19801,                0.03159,                0.05811,                0.11575,                0.81321,                0.76776,                      1,                0.81378,                0.78629,                0.76776,                      1,                0.81378,                0.81378,                0.27039,                0.02262,                0.00859,                0.64772,                0.80261,              0.0002278,              0.0002278,              0.0002278
                    392,                0.21594,                0.03277,                0.05721,                0.12709,                 0.7975,                0.76776,                      1,                0.80659,                0.78398,                0.76776,                      1,                0.80659,                0.80659,                0.26952,                0.02279,                0.00861,                0.63804,                0.80243,             0.00022582,             0.00022582,             0.00022582
                    393,                0.19125,                0.03474,                0.06187,                0.11298,                0.79841,                0.76775,                      1,                0.82029,                0.79878,                0.76775,                      1,                0.82029,                0.82029,                0.26812,                0.02305,                 0.0086,                 0.6349,                 0.8025,             0.00022384,             0.00022384,             0.00022384
                    394,                0.19906,                0.02838,                0.06644,                0.11878,                 0.7907,                0.76775,                      1,                0.82029,                0.79693,                0.76775,                      1,                0.82029,                0.82029,                0.27029,                0.02316,                0.00856,                0.63658,                0.80309,             0.00022186,             0.00022186,             0.00022186
                    395,                0.21787,                0.05156,                0.08174,                0.12856,                0.81269,                0.76776,                      1,                0.82188,                 0.7982,                0.76776,                      1,                0.82188,                0.82188,                0.27283,                0.02274,                0.00853,                0.64892,                0.80304,             0.00021988,             0.00021988,             0.00021988
                    396,                0.24456,                0.02832,                0.07058,                0.13395,                0.81715,                0.76773,                      1,                0.81438,                0.78591,                0.76773,                      1,                0.81438,                0.81438,                0.27507,                0.02234,                0.00851,                0.64916,                0.80248,              0.0002179,              0.0002179,              0.0002179
                    397,                0.24564,                0.05508,                0.09082,                0.13389,                0.81421,                0.76776,                      1,                0.82808,                0.79815,                0.76776,                      1,                0.82808,                0.82808,                0.27688,                0.02214,                 0.0085,                0.64792,                0.80203,             0.00021592,             0.00021592,             0.00021592
                    398,                0.21881,                0.02709,                0.05941,                0.11999,                0.79481,                0.76776,                      1,                0.83643,                0.80599,                0.76776,                      1,                0.83643,                0.83643,                 0.2784,                0.02207,                0.00848,                0.64549,                0.80184,             0.00021394,             0.00021394,             0.00021394
                    399,                0.25245,                0.03904,                0.07328,                0.13444,                0.83066,                0.76777,                      1,                0.81477,                0.78508,                0.76777,                      1,                0.81477,                0.81477,                0.28244,                0.02217,                0.00838,                0.64563,                0.80014,             0.00021196,             0.00021196,             0.00021196
                    400,                0.22474,                0.03427,                0.09867,                0.12794,                 0.8145,                 0.7678,                      1,                0.80659,                0.77622,                 0.7678,                      1,                0.80659,                0.80659,                0.28639,                0.02237,                0.00836,                0.65134,                0.80024,             0.00020998,             0.00020998,             0.00020998
                    401,                0.23149,                0.03992,                0.08349,                0.14003,                0.80783,                0.76781,                      1,                0.82065,                0.78845,                0.76781,                      1,                0.82065,                0.82065,                0.28967,                0.02269,                0.00835,                0.64379,                 0.8002,               0.000208,               0.000208,               0.000208
                    402,                0.20002,                0.02847,                0.06064,                0.11598,                0.77786,                0.76781,                      1,                0.82065,                 0.7886,                0.76781,                      1,                0.82065,                0.82065,                0.28995,                0.02291,                0.00832,                0.64888,                 0.8003,             0.00020602,             0.00020602,             0.00020602
                    403,                0.22206,                0.02471,                0.04847,                0.12354,                0.78767,                0.76784,                      1,                0.82917,                0.79862,                0.76784,                      1,                0.82917,                0.82917,                0.29143,                0.02325,                0.00827,                0.65096,                0.80072,             0.00020404,             0.00020404,             0.00020404
                    404,                0.22228,                 0.0318,                0.09593,                0.14065,                0.81465,                0.76784,                      1,                0.82917,                0.79917,                0.76784,                      1,                0.82917,                0.82917,                0.29116,                0.02307,                0.00828,                0.65105,                0.80104,             0.00020206,             0.00020206,             0.00020206
                    405,                0.22136,                0.02749,                0.07604,                0.12253,                0.81001,                0.76783,                      1,                0.82917,                0.79992,                0.76783,                      1,                0.82917,                0.82917,                0.28758,                 0.0231,                0.00822,                0.64422,                0.80053,             0.00020008,             0.00020008,             0.00020008
                    406,                0.23387,                0.06525,                0.08399,                0.13403,                0.82904,                0.76783,                      1,                0.82065,                0.79189,                0.76783,                      1,                0.82065,                0.82065,                0.28612,                0.02305,                0.00821,                0.64408,                0.80021,              0.0001981,              0.0001981,              0.0001981
                    407,                0.21986,                0.04491,                0.03747,                  0.122,                0.79769,                0.76783,                      1,                0.82917,                0.79614,                0.76783,                      1,                0.82917,                0.82917,                0.28208,                0.02257,                0.00817,                0.64996,                0.80031,             0.00019612,             0.00019612,             0.00019612
                    408,                0.19996,                 0.0364,                0.06159,                0.13126,                0.79036,                0.76783,                      1,                0.83667,                0.80849,                0.76783,                      1,                0.83667,                0.83667,                0.28061,                0.02233,                0.00816,                0.64884,                0.79989,             0.00019414,             0.00019414,             0.00019414
                    409,                0.19889,                0.02927,                0.07656,                0.12264,                0.81087,                0.76783,                      1,                0.83667,                0.80864,                0.76783,                      1,                0.83667,                0.83667,                0.28248,                0.02224,                0.00816,                0.65079,                0.80014,             0.00019216,             0.00019216,             0.00019216
                    410,                0.24008,                0.03148,                0.07448,                0.13243,                0.83603,                0.76783,                      1,                0.82848,                0.80141,                0.76783,                      1,                0.82848,                0.82848,                0.28417,                 0.0226,                0.00813,                0.65001,                 0.8007,             0.00019018,             0.00019018,             0.00019018
                    411,                0.24467,                 0.0607,                0.08478,                0.13884,                0.82101,                0.76783,                      1,                0.83667,                0.81167,                0.76783,                      1,                0.83667,                0.83667,                0.28733,                0.02257,                0.00811,                0.65285,                0.80138,              0.0001882,              0.0001882,              0.0001882
                    412,                0.22564,                0.08011,                0.07157,                0.12437,                0.82351,                0.76783,                      1,                0.83667,                0.81429,                0.76783,                      1,                0.83667,                0.83667,                0.28622,                0.02261,                0.00808,                0.64584,                 0.8016,             0.00018622,             0.00018622,             0.00018622
                    413,                0.20435,                0.03722,                0.06465,                0.11679,                0.81676,                0.76782,                      1,                0.83667,                0.81429,                0.76782,                      1,                0.83667,                0.83667,                0.28471,                0.02247,                0.00808,                0.64772,                0.80192,             0.00018424,             0.00018424,             0.00018424
                    414,                0.22708,                0.03987,                0.07402,                0.13423,                0.80147,                0.76782,                      1,                0.83667,                0.81537,                0.76782,                      1,                0.83667,                0.83667,                0.28465,                0.02223,                0.00807,                0.64455,                0.80222,             0.00018226,             0.00018226,             0.00018226
                    415,                0.24402,                0.04125,                0.08154,                0.13937,                0.80026,                 0.7678,                      1,                0.83174,                0.81037,                 0.7678,                      1,                0.83174,                0.83174,                0.28509,                0.02234,                0.00808,                0.65008,                0.80258,             0.00018028,             0.00018028,             0.00018028
                    416,                0.21252,                0.04113,                0.05611,                0.12507,                0.79469,                0.76781,                      1,                0.83159,                0.80911,                0.76781,                      1,                0.83159,                0.83159,                0.28453,                0.02217,                0.00806,                0.64846,                0.80288,              0.0001783,              0.0001783,              0.0001783
                    417,                0.21304,                0.03235,                0.07677,                0.12737,                0.80864,                0.76777,                      1,                0.83444,                0.81283,                0.76777,                      1,                0.83444,                0.83444,                0.28354,                0.02211,                0.00807,                0.65364,                0.80312,             0.00017632,             0.00017632,             0.00017632
                    418,                0.23164,                0.03051,                0.07874,                0.12995,                0.81596,                0.76777,                      1,                0.83444,                0.81298,                0.76777,                      1,                0.83444,                0.83444,                0.28512,                0.02216,                0.00804,                0.65703,                0.80302,             0.00017434,             0.00017434,             0.00017434
                    419,                0.23729,                0.03538,                0.07292,                 0.1401,                 0.8056,                0.76777,                      1,                0.83444,                0.81297,                0.76777,                      1,                0.83444,                0.83444,                0.27928,                0.02247,                0.00799,                0.64572,                0.80306,             0.00017236,             0.00017236,             0.00017236
                    420,                0.22299,                0.02011,                0.04151,                0.13064,                0.80574,                0.76777,                      1,                0.83444,                0.81261,                0.76777,                      1,                0.83444,                0.83444,                0.27723,                0.02262,                0.00798,                0.64533,                0.80288,             0.00017038,             0.00017038,             0.00017038
                    421,                0.20175,                0.03666,                0.10442,                0.11818,                  0.788,                0.76776,                      1,                0.83444,                0.80957,                0.76776,                      1,                0.83444,                0.83444,                0.27451,                0.02259,                0.00796,                0.64293,                0.80225,              0.0001684,              0.0001684,              0.0001684
                    422,                0.21227,                0.02966,                0.06139,                0.12814,                0.81158,                0.76776,                      1,                0.81583,                0.79074,                0.76776,                      1,                0.81583,                0.81583,                0.27102,                 0.0226,                0.00796,                0.63762,                0.80195,             0.00016642,             0.00016642,             0.00016642
                    423,                0.20703,                 0.0293,                0.07516,                0.11959,                  0.815,                0.76777,                      1,                 0.8125,                0.78699,                0.76777,                      1,                 0.8125,                 0.8125,                0.26753,                0.02242,                0.00795,                0.64108,                 0.8009,             0.00016444,             0.00016444,             0.00016444
                    424,                0.24965,                 0.0431,                0.09007,                0.13808,                0.83168,                 0.7678,                      1,                0.80405,                   0.78,                 0.7678,                      1,                0.80405,                0.80405,                0.26949,                 0.0224,                0.00794,                0.63971,                 0.8005,             0.00016246,             0.00016246,             0.00016246
                    425,                0.21136,                0.03129,                0.08043,                0.12235,                0.78707,                0.76779,                      1,                0.80405,                0.78054,                0.76779,                      1,                0.80405,                0.80405,                0.26977,                0.02246,                 0.0079,                0.63847,                0.80039,             0.00016048,             0.00016048,             0.00016048
                    426,                0.23262,                0.02836,                0.09816,                0.13871,                0.83053,                0.76779,                      1,                  0.796,                0.77255,                0.76779,                      1,                  0.796,                  0.796,                0.26968,                0.02245,                0.00791,                0.63965,                0.80021,              0.0001585,              0.0001585,              0.0001585
                    427,                0.21528,                0.05318,                 0.0861,                0.11743,                0.79552,                 0.7678,                      1,                  0.796,                0.77094,                 0.7678,                      1,                  0.796,                  0.796,                0.26839,                0.02226,                0.00792,                0.63323,                0.79933,             0.00015652,             0.00015652,             0.00015652
                    428,                0.19901,                0.02751,                0.05915,                0.11285,                0.78554,                0.76779,                      1,                0.80406,                0.78208,                0.76779,                      1,                0.80406,                0.80406,                 0.2685,                0.02221,                0.00791,                0.63709,                0.79879,             0.00015454,             0.00015454,             0.00015454
                    429,                0.21854,                0.03693,                0.08667,                0.12116,                0.79129,                0.76779,                      1,                0.81227,                0.79077,                0.76779,                      1,                0.81227,                0.81227,                0.26939,                0.02205,                0.00792,                0.63789,                0.79835,             0.00015256,             0.00015256,             0.00015256
                    430,                0.22974,                0.02977,                0.04159,                0.13131,                0.81025,                0.76779,                      1,                0.81599,                0.79412,                0.76779,                      1,                0.81599,                0.81599,                0.27003,                0.02199,                0.00793,                0.63727,                0.79877,             0.00015058,             0.00015058,             0.00015058
                    431,                0.21666,                0.02707,                0.06575,                0.12873,                 0.8207,                0.76782,                      1,                0.82917,                 0.8045,                0.76782,                      1,                0.82917,                0.82917,                0.27229,                0.02178,                0.00791,                0.63531,                0.79881,              0.0001486,              0.0001486,              0.0001486
                    432,                0.22302,                0.06422,                 0.0748,                0.12693,                0.82922,                0.76782,                      1,                0.82917,                0.80567,                0.76782,                      1,                0.82917,                0.82917,                0.27358,                0.02186,                0.00791,                0.63414,                0.79882,             0.00014662,             0.00014662,             0.00014662
                    433,                0.26622,                0.04085,                0.08609,                0.14399,                 0.8213,                 0.7678,                      1,                0.82356,                0.80009,                 0.7678,                      1,                0.82356,                0.82356,                0.27364,                0.02178,                0.00789,                0.64097,                0.79887,             0.00014464,             0.00014464,             0.00014464
                    434,                0.21072,                0.03934,                0.07091,                 0.1184,                0.79609,                 0.7678,                      1,                0.82179,                0.79732,                 0.7678,                      1,                0.82179,                0.82179,                0.27384,                0.02189,                0.00788,                0.63702,                0.79909,             0.00014266,             0.00014266,             0.00014266
                    435,                 0.2151,                0.02658,                0.07402,                0.11787,                 0.8088,                0.76782,                      1,                0.82179,                0.79635,                0.76782,                      1,                0.82179,                0.82179,                 0.2784,                0.02196,                0.00784,                0.63736,                0.79898,             0.00014068,             0.00014068,             0.00014068
                    436,                0.21295,                0.03895,                0.06119,                0.11701,                0.81977,                0.76782,                      1,                0.82179,                0.79635,                0.76782,                      1,                0.82179,                0.82179,                0.27749,                0.02209,                0.00781,                0.64313,                0.79945,              0.0001387,              0.0001387,              0.0001387
                    437,                0.26189,                0.02663,                  0.076,                0.14318,                0.83433,                0.76782,                      1,                0.84325,                0.81687,                0.76782,                      1,                0.84325,                0.84325,                0.27519,                0.02203,                0.00782,                0.64416,                0.79941,             0.00013672,             0.00013672,             0.00013672
                    438,                 0.2315,                0.03162,                0.06911,                0.12824,                0.82799,                 0.7678,                      1,                0.82947,                0.79576,                 0.7678,                      1,                0.82947,                0.82947,                0.27569,                0.02219,                0.00782,                0.64308,                0.79958,             0.00013474,             0.00013474,             0.00013474
                    439,                0.22872,                0.03613,                0.06467,                0.12499,                0.79124,                0.76781,                      1,                0.81235,                0.78526,                0.76781,                      1,                0.81235,                0.81235,                0.27327,                0.02237,                0.00782,                0.64067,                0.79972,             0.00013276,             0.00013276,             0.00013276
                    440,                0.23376,                0.04451,                0.06482,                0.13322,                0.83329,                0.76781,                      1,                0.81235,                0.78503,                0.76781,                      1,                0.81235,                0.81235,                0.27375,                0.02244,                0.00781,                0.64329,                0.79988,             0.00013078,             0.00013078,             0.00013078
                    441,                0.23749,                0.03786,                0.06113,                0.14621,                0.79872,                0.76781,                      1,                0.82917,                0.80127,                0.76781,                      1,                0.82917,                0.82917,                0.27563,                0.02241,                0.00785,                0.64557,                0.79985,              0.0001288,              0.0001288,              0.0001288
                    442,                0.20663,                0.03882,                 0.0733,                0.13027,                0.78895,                0.76781,                      1,                0.82917,                0.80098,                0.76781,                      1,                0.82917,                0.82917,                0.27775,                0.02231,                0.00785,                0.64696,                0.80002,             0.00012682,             0.00012682,             0.00012682
                    443,                0.23413,                0.03425,                0.06108,                0.12517,                  0.824,                0.76781,                      1,                0.81235,                0.78653,                0.76781,                      1,                0.81235,                0.81235,                0.27897,                0.02229,                0.00781,                0.64416,                0.80007,             0.00012484,             0.00012484,             0.00012484
                    444,                0.22398,                0.03474,                0.07388,                 0.1238,                0.82265,                0.76778,                      1,                0.81235,                0.78794,                0.76778,                      1,                0.81235,                0.81235,                0.27865,                0.02215,                0.00783,                0.64551,                0.80023,             0.00012286,             0.00012286,             0.00012286
                    445,                 0.2494,                0.05251,                0.06885,                0.13778,                0.83293,                 0.7678,                      1,                0.81438,                0.79003,                 0.7678,                      1,                0.81438,                0.81438,                0.28063,                0.02201,                0.00782,                0.64605,                0.80032,             0.00012088,             0.00012088,             0.00012088
                    446,                0.20397,                0.03635,                0.05942,                0.11372,                0.76359,                0.76779,                      1,                0.81235,                0.78762,                0.76779,                      1,                0.81235,                0.81235,                0.28082,                0.02188,                0.00781,                0.64502,                0.80036,              0.0001189,              0.0001189,              0.0001189
                    447,                0.20973,                0.03358,                0.07438,                0.12325,                0.79992,                 0.7678,                      1,                0.82083,                0.79457,                 0.7678,                      1,                0.82083,                0.82083,                 0.2815,                 0.0217,                 0.0078,                 0.6414,                0.80082,             0.00011692,             0.00011692,             0.00011692
                    448,                0.19165,                0.03158,                0.07196,                0.12599,                 0.7927,                0.76781,                      1,                0.82083,                0.79457,                0.76781,                      1,                0.82083,                0.82083,                 0.2831,                0.02157,                0.00779,                0.64388,                0.80115,             0.00011494,             0.00011494,             0.00011494
                    449,                 0.2415,                0.04558,                0.10799,                0.13489,                0.79098,                0.76781,                      1,                0.81721,                 0.7953,                0.76781,                      1,                0.81721,                0.81721,                0.28155,                 0.0215,                0.00781,                0.64238,                0.80158,             0.00011296,             0.00011296,             0.00011296
                    450,                0.18938,                0.02316,                 0.0657,                0.11198,                0.79267,                0.76781,                      1,                0.81721,                 0.7953,                0.76781,                      1,                0.81721,                0.81721,                0.28176,                0.02157,                0.00783,                0.64229,                0.80177,             0.00011098,             0.00011098,             0.00011098
                    451,                0.25241,                0.02872,                0.04933,                0.13476,                0.81103,                0.76782,                      1,                0.83235,                0.80887,                0.76782,                      1,                0.83235,                0.83235,                 0.2813,                0.02186,                0.00783,                0.64814,                0.80287,               0.000109,               0.000109,               0.000109
                    452,                0.19249,                0.02821,                0.06463,                0.11871,                0.78366,                0.76779,                      1,                0.82468,                0.80278,                0.76779,                      1,                0.82468,                0.82468,                0.27997,                0.02177,                0.00784,                0.64422,                0.80282,             0.00010702,             0.00010702,             0.00010702
